Dealer Order #,Dealer ID,Dealer Name,State,Order Date,Requested Ship Date,SKU,Class,Size,Trim,Qty,Wholesale Price,Fulfilled (Y/N),Shipped
DO-20199,D-134,Old Town Bikes,MI,10/22/2025,11/12/2025,RW-2984,Road,M,Carbon,6,2879,Y,11/05/2025
DO-20208,D-111,High Desert Cyclery,MA,10/22/2025,11/05/2025,RW-9304,MTB,S,Carbon,5,3527,Y,11/14/2025
DO-20213,D-119,Pinecrest Bikes,MT,10/22/2025,11/10/2025,RW-9324,MTB,M,Base,5,1655,Y,11/18/2025
DO-20218,D-103,Cascade Cyclery,OR,10/22/2025,11/19/2025,RW-9901,MTB,L,Base,10,1655,Y,11/15/2025
DO-20220,D-131,Copperline Cycles,MA,10/22/2025,11/05/2025,RW-6416,MTB,L,Carbon,2,3527,Y,11/07/2025
DO-20193,D-124,Foothills Bicycles,WA,10/23/2025,11/12/2025,RW-3980,Road,S,Carbon,6,2879,Y,11/07/2025
DO-20204,D-117,Mesa Verde Cycling,FL,10/23/2025,11/15/2025,RW-7298,Road,L,Base,2,1367,Y,11/17/2025
DO-20206,D-135,Elk Creek Cycles,MN,10/23/2025,11/13/2025,RW-9304,MTB,S,Carbon,10,3527,Y,11/10/2025
DO-20221,D-134,Old Town Bikes,MI,10/23/2025,11/15/2025,RW-6416,MTB,L,Carbon,9,3527,Y,11/03/2025
DO-20205,D-132,Bayside Bicycle Co,PA,10/24/2025,11/15/2025,RW-1378,Road,L,Carbon,9,2879,Y,11/22/2025
DO-20210,D-121,Red Rock Bike Co,CA,10/24/2025,11/10/2025,RW-9324,MTB,M,Base,9,1655,Y,11/16/2025
DO-20216,D-109,Northstar Cycle Works,VT,10/24/2025,11/17/2025,RW-4418,MTB,M,Carbon,1,3527,Y,11/01/2025
DO-20219,D-103,Cascade Cyclery,OR,10/24/2025,11/19/2025,RW-9901,MTB,L,Base,4,1655,Y,11/14/2025
DO-20202,D-115,Alpine Wheels,MN,10/25/2025,11/20/2025,RW-7298,Road,L,Base,7,1367,Y,11/23/2025
DO-20209,D-131,Copperline Cycles,MA,10/25/2025,11/10/2025,RW-9304,MTB,S,Carbon,5,3527,Y,11/22/2025
DO-20194,D-127,Prairie Wind Cycling,TX,10/26/2025,11/22/2025,RW-3980,Road,S,Carbon,9,2879,Y,11/05/2025
DO-20211,D-111,High Desert Cyclery,MA,10/26/2025,11/19/2025,RW-9324,MTB,M,Base,6,1655,Y,11/23/2025
DO-20217,D-122,Evergreen Cycle Shop,CO,10/26/2025,11/12/2025,RW-9901,MTB,L,Base,4,1655,Y,11/15/2025
DO-20226,D-135,Elk Creek Cycles,MN,10/27/2025,11/15/2025,RW-9835,Road,M,Base,11,1367,Y,11/09/2025
DO-20232,D-124,Foothills Bicycles,WA,10/27/2025,11/17/2025,RW-2984,Road,M,Carbon,5,2879,Y,11/06/2025
DO-20247,D-108,Canyon Edge Bikes,NC,10/27/2025,11/13/2025,RW-4418,MTB,M,Carbon,6,3527,Y,11/18/2025
DO-20249,D-102,Ridgeback Bikes,CO,10/27/2025,11/23/2025,RW-9901,MTB,L,Base,2,1655,Y,11/14/2025
DO-20224,D-122,Evergreen Cycle Shop,CO,10/28/2025,11/11/2025,RW-3980,Road,S,Carbon,2,2879,Y,11/09/2025
DO-20229,D-114,Coastal Ride Co,MI,10/28/2025,11/15/2025,RW-2984,Road,M,Carbon,2,2879,Y,11/13/2025
DO-20235,D-110,Bluegrass Bicycles,NY,10/28/2025,11/24/2025,RW-7298,Road,L,Base,1,1367,Y,11/17/2025
DO-20242,D-115,Alpine Wheels,MN,10/28/2025,11/25/2025,RW-9324,MTB,M,Base,9,1655,Y,11/06/2025
DO-20250,D-129,Blue Ridge Cyclery,VT,10/28/2025,11/19/2025,RW-6416,MTB,L,Carbon,10,3527,Y,11/18/2025
DO-20237,D-135,Elk Creek Cycles,MN,10/29/2025,11/12/2025,RW-1378,Road,L,Carbon,2,2879,Y,11/22/2025
DO-20244,D-114,Coastal Ride Co,MI,10/29/2025,11/22/2025,RW-9324,MTB,M,Base,9,1655,Y,11/24/2025
DO-20223,D-129,Blue Ridge Cyclery,VT,10/30/2025,11/13/2025,RW-3980,Road,S,Carbon,7,2879,Y,11/15/2025
DO-20227,D-115,Alpine Wheels,MN,10/30/2025,11/21/2025,RW-9835,Road,M,Base,7,1367,Y,11/09/2025
DO-20238,D-106,Velo Republic,AZ,10/30/2025,11/23/2025,RW-1378,Road,L,Carbon,3,2879,Y,11/22/2025
DO-20239,D-124,Foothills Bicycles,WA,10/30/2025,11/27/2025,RW-1378,Road,L,Carbon,10,2879,Y,11/17/2025
DO-20240,D-124,Foothills Bicycles,WA,10/30/2025,11/17/2025,RW-9304,MTB,S,Carbon,11,3527,Y,11/06/2025
DO-20230,D-130,Big Sky Bikes,NY,10/31/2025,11/16/2025,RW-2984,Road,M,Carbon,7,2879,Y,11/21/2025
DO-20233,D-124,Foothills Bicycles,WA,10/31/2025,11/27/2025,RW-7298,Road,L,Base,5,1367,Y,11/24/2025
DO-20246,D-129,Blue Ridge Cyclery,VT,10/31/2025,11/25/2025,RW-4418,MTB,M,Carbon,9,3527,Y,11/09/2025
DO-20222,D-123,Metro Velo,OR,11/01/2025,11/17/2025,RW-3980,Road,S,Carbon,10,2879,Y,11/19/2025
DO-20225,D-136,Capitol Cyclery,GA,11/01/2025,11/15/2025,RW-9835,Road,M,Base,2,1367,Y,11/21/2025
DO-20228,D-101,Summit Cycles,CA,11/01/2025,11/24/2025,RW-9835,Road,M,Base,10,1367,Y,11/19/2025
DO-20234,D-118,Lakeshore Cyclery,ID,11/01/2025,11/24/2025,RW-7298,Road,L,Base,8,1367,Y,11/23/2025
DO-20241,D-132,Bayside Bicycle Co,PA,11/01/2025,11/27/2025,RW-9304,MTB,S,Carbon,6,3527,Y,11/11/2025
DO-20248,D-124,Foothills Bicycles,WA,11/01/2025,11/20/2025,RW-9901,MTB,L,Base,12,1655,Y,11/14/2025
DO-20231,D-141,Basin Bike Shop,CA,11/02/2025,11/26/2025,RW-2984,Road,M,Carbon,2,2879,Y,11/26/2025
DO-20236,D-134,Old Town Bikes,MI,11/02/2025,11/26/2025,RW-1378,Road,L,Carbon,5,2879,Y,11/18/2025
DO-20243,D-110,Bluegrass Bicycles,NY,11/02/2025,11/19/2025,RW-9324,MTB,M,Base,8,1655,Y,11/18/2025
DO-20245,D-124,Foothills Bicycles,WA,11/02/2025,11/22/2025,RW-9324,MTB,M,Base,3,1655,Y,11/26/2025
DO-20257,D-116,Timberline Bikes,GA,11/03/2025,11/26/2025,RW-9835,Road,M,Base,5,1367,Y,11/12/2025
DO-20264,D-109,Northstar Cycle Works,VT,11/03/2025,11/17/2025,RW-2984,Road,M,Carbon,4,2879,Y,11/20/2025
DO-20267,D-137,Driftwood Bikes,FL,11/03/2025,11/21/2025,RW-7298,Road,L,Base,4,1367,Y,12/02/2025
DO-20269,D-125,Switchback Cycles,UT,11/03/2025,11/18/2025,RW-1378,Road,L,Carbon,7,2879,Y,11/24/2025
DO-20270,D-139,Tidewater Bicycles,MT,11/03/2025,11/25/2025,RW-1378,Road,L,Carbon,2,2879,Y,11/20/2025
DO-20271,D-136,Capitol Cyclery,GA,11/03/2025,12/01/2025,RW-9304,MTB,S,Carbon,10,3527,Y,11/28/2025
DO-20276,D-108,Canyon Edge Bikes,NC,11/03/2025,11/29/2025,RW-9324,MTB,M,Base,7,1655,Y,11/25/2025
DO-20288,D-109,Northstar Cycle Works,VT,11/03/2025,11/26/2025,RW-6416,MTB,L,Carbon,6,3527,Y,11/24/2025
DO-20252,D-143,Overlook Bikes,OR,11/04/2025,11/22/2025,RW-3980,Road,S,Carbon,4,2879,Y,11/16/2025
DO-20272,D-116,Timberline Bikes,GA,11/04/2025,11/25/2025,RW-9304,MTB,S,Carbon,7,3527,Y,11/25/2025
DO-20274,D-125,Switchback Cycles,UT,11/04/2025,11/22/2025,RW-9324,MTB,M,Base,2,1655,Y,12/01/2025
DO-20277,D-111,High Desert Cyclery,MA,11/04/2025,11/18/2025,RW-9324,MTB,M,Base,6,1655,Y,11/25/2025
DO-20280,D-104,Peak Performance Bikes,WA,11/04/2025,11/20/2025,RW-9324,MTB,M,Base,1,1655,Y,11/11/2025
DO-20281,D-132,Bayside Bicycle Co,PA,11/04/2025,11/29/2025,RW-4418,MTB,M,Carbon,9,3527,Y,11/14/2025
DO-20282,D-124,Foothills Bicycles,WA,11/04/2025,11/22/2025,RW-4418,MTB,M,Carbon,2,3527,Y,11/25/2025
DO-20254,D-129,Blue Ridge Cyclery,VT,11/05/2025,11/25/2025,RW-3980,Road,S,Carbon,3,2879,Y,12/01/2025
DO-20258,D-101,Summit Cycles,CA,11/05/2025,12/01/2025,RW-9835,Road,M,Base,12,1367,Y,11/21/2025
DO-20265,D-118,Lakeshore Cyclery,ID,11/05/2025,11/25/2025,RW-7298,Road,L,Base,3,1367,Y,12/04/2025
DO-20284,D-124,Foothills Bicycles,WA,11/05/2025,11/30/2025,RW-4418,MTB,M,Carbon,6,3527,Y,11/14/2025
DO-20285,D-117,Mesa Verde Cycling,FL,11/05/2025,11/21/2025,RW-9901,MTB,L,Base,12,1655,Y,11/15/2025
DO-20262,D-105,Trailhead Bicycle Co,UT,11/06/2025,11/24/2025,RW-2984,Road,M,Carbon,2,2879,Y,11/28/2025
DO-20268,D-102,Ridgeback Bikes,CO,11/06/2025,11/25/2025,RW-7298,Road,L,Base,10,1367,Y,11/30/2025
DO-20278,D-118,Lakeshore Cyclery,ID,11/06/2025,11/29/2025,RW-9324,MTB,M,Base,12,1655,Y,12/01/2025
DO-20251,D-141,Basin Bike Shop,CA,11/07/2025,11/28/2025,RW-3980,Road,S,Carbon,9,2879,Y,11/24/2025
DO-20253,D-116,Timberline Bikes,GA,11/07/2025,11/28/2025,RW-3980,Road,S,Carbon,2,2879,Y,12/06/2025
DO-20256,D-136,Capitol Cyclery,GA,11/07/2025,11/25/2025,RW-9835,Road,M,Base,3,1367,Y,11/14/2025
DO-20255,D-119,Pinecrest Bikes,MT,11/08/2025,12/04/2025,RW-9835,Road,M,Base,11,1367,Y,12/03/2025
DO-20260,D-107,Iron Horse Cycles,TX,11/08/2025,12/04/2025,RW-2984,Road,M,Carbon,2,2879,Y,12/01/2025
DO-20261,D-116,Timberline Bikes,GA,11/08/2025,11/23/2025,RW-2984,Road,M,Carbon,11,2879,Y,12/07/2025
DO-20263,D-111,High Desert Cyclery,MA,11/08/2025,11/22/2025,RW-2984,Road,M,Carbon,9,2879,Y,11/15/2025
DO-20273,D-103,Cascade Cyclery,OR,11/08/2025,11/28/2025,RW-9304,MTB,S,Carbon,2,3527,Y,12/06/2025
DO-20275,D-107,Iron Horse Cycles,TX,11/08/2025,11/25/2025,RW-9324,MTB,M,Base,8,1655,Y,11/21/2025
DO-20283,D-102,Ridgeback Bikes,CO,11/08/2025,12/03/2025,RW-4418,MTB,M,Carbon,2,3527,Y,11/26/2025
DO-20259,D-106,Velo Republic,AZ,11/09/2025,11/26/2025,RW-9835,Road,M,Base,2,1367,Y,11/22/2025
DO-20266,D-119,Pinecrest Bikes,MT,11/09/2025,12/03/2025,RW-7298,Road,L,Base,9,1367,Y,11/24/2025
DO-20279,D-116,Timberline Bikes,GA,11/09/2025,12/02/2025,RW-9324,MTB,M,Base,5,1655,Y,12/03/2025
DO-20286,D-132,Bayside Bicycle Co,PA,11/09/2025,12/06/2025,RW-9901,MTB,L,Base,7,1655,Y,11/18/2025
DO-20287,D-122,Evergreen Cycle Shop,CO,11/09/2025,11/30/2025,RW-9901,MTB,L,Base,3,1655,Y,11/18/2025
DO-20293,D-103,Cascade Cyclery,OR,11/10/2025,11/28/2025,RW-9835,Road,M,Base,6,1367,Y,11/29/2025
DO-20295,D-129,Blue Ridge Cyclery,VT,11/10/2025,12/03/2025,RW-2984,Road,M,Carbon,7,2879,Y,11/19/2025
DO-20289,D-120,Stone Bridge Cycles,NM,11/11/2025,11/27/2025,RW-3980,Road,S,Carbon,7,2879,Y,12/08/2025
DO-20296,D-123,Metro Velo,OR,11/11/2025,12/08/2025,RW-2984,Road,M,Carbon,2,2879,Y,12/02/2025
DO-20299,D-110,Bluegrass Bicycles,NY,11/11/2025,12/01/2025,RW-7298,Road,L,Base,6,1367,Y,11/25/2025
DO-20304,D-123,Metro Velo,OR,11/11/2025,11/29/2025,RW-9304,MTB,S,Carbon,10,3527,Y,11/20/2025
DO-20309,D-135,Elk Creek Cycles,MN,11/11/2025,12/09/2025,RW-9324,MTB,M,Base,11,1655,Y,11/18/2025
DO-20319,D-135,Elk Creek Cycles,MN,11/11/2025,12/08/2025,RW-6416,MTB,L,Carbon,2,3527,Y,12/03/2025
DO-20291,D-139,Tidewater Bicycles,MT,11/12/2025,12/01/2025,RW-9835,Road,M,Base,2,1367,Y,11/29/2025
DO-20305,D-120,Stone Bridge Cycles,NM,11/12/2025,12/02/2025,RW-9304,MTB,S,Carbon,3,3527,Y,11/26/2025
DO-20313,D-133,Rimrock Cyclery,IL,11/12/2025,11/26/2025,RW-9901,MTB,L,Base,4,1655,Y,11/19/2025
DO-20314,D-125,Switchback Cycles,UT,11/12/2025,11/29/2025,RW-9901,MTB,L,Base,12,1655,Y,12/05/2025
DO-20318,D-112,Riverbend Bike Shop,PA,11/12/2025,12/09/2025,RW-6416,MTB,L,Carbon,4,3527,Y,12/06/2025
DO-20301,D-122,Evergreen Cycle Shop,CO,11/13/2025,12/10/2025,RW-7298,Road,L,Base,5,1367,Y,12/05/2025
DO-20317,D-108,Canyon Edge Bikes,NC,11/13/2025,12/03/2025,RW-6416,MTB,L,Carbon,6,3527,Y,12/01/2025
DO-20292,D-135,Elk Creek Cycles,MN,11/14/2025,12/05/2025,RW-9835,Road,M,Base,12,1367,Y,11/29/2025
DO-20297,D-113,Granite Peak Cycles,IL,11/14/2025,11/30/2025,RW-2984,Road,M,Carbon,7,2879,Y,11/27/2025
DO-20298,D-144,Cedar Ridge Cycles,WA,11/14/2025,12/07/2025,RW-2984,Road,M,Carbon,7,2879,Y,11/28/2025
DO-20300,D-133,Rimrock Cyclery,IL,11/14/2025,12/06/2025,RW-7298,Road,L,Base,9,1367,Y,12/13/2025
DO-20302,D-132,Bayside Bicycle Co,PA,11/14/2025,12/04/2025,RW-1378,Road,L,Carbon,8,2879,Y,12/01/2025
DO-20303,D-114,Coastal Ride Co,MI,11/14/2025,12/04/2025,RW-9304,MTB,S,Carbon,5,3527,Y,11/24/2025
DO-20308,D-133,Rimrock Cyclery,IL,11/14/2025,12/09/2025,RW-9324,MTB,M,Base,9,1655,Y,12/02/2025
DO-20306,D-109,Northstar Cycle Works,VT,11/15/2025,12/12/2025,RW-9304,MTB,S,Carbon,4,3527,Y,11/22/2025
DO-20307,D-122,Evergreen Cycle Shop,CO,11/15/2025,12/09/2025,RW-9324,MTB,M,Base,9,1655,Y,12/12/2025
DO-20311,D-117,Mesa Verde Cycling,FL,11/15/2025,11/29/2025,RW-4418,MTB,M,Carbon,9,3527,Y,12/10/2025
DO-20290,D-108,Canyon Edge Bikes,NC,11/16/2025,12/04/2025,RW-3980,Road,S,Carbon,10,2879,Y,12/11/2025
DO-20294,D-139,Tidewater Bicycles,MT,11/16/2025,12/09/2025,RW-9835,Road,M,Base,2,1367,Y,12/13/2025
DO-20310,D-141,Basin Bike Shop,CA,11/16/2025,12/03/2025,RW-9324,MTB,M,Base,5,1655,Y,12/09/2025
DO-20312,D-101,Summit Cycles,CA,11/16/2025,11/30/2025,RW-4418,MTB,M,Carbon,3,3527,Y,12/14/2025
DO-20315,D-101,Summit Cycles,CA,11/16/2025,12/05/2025,RW-9901,MTB,L,Base,8,1655,Y,12/05/2025
DO-20316,D-118,Lakeshore Cyclery,ID,11/16/2025,12/07/2025,RW-6416,MTB,L,Carbon,2,3527,Y,11/29/2025
DO-20320,D-121,Red Rock Bike Co,CA,11/17/2025,12/06/2025,RW-3980,Road,S,Carbon,7,2879,Y,12/06/2025
DO-20322,D-122,Evergreen Cycle Shop,CO,11/17/2025,12/08/2025,RW-3980,Road,S,Carbon,10,2879,Y,12/05/2025
DO-20324,D-135,Elk Creek Cycles,MN,11/17/2025,12/03/2025,RW-3980,Road,S,Carbon,2,2879,Y,11/26/2025
DO-20334,D-133,Rimrock Cyclery,IL,11/17/2025,12/12/2025,RW-2984,Road,M,Carbon,8,2879,Y,12/11/2025
DO-20344,D-118,Lakeshore Cyclery,ID,11/17/2025,12/06/2025,RW-9304,MTB,S,Carbon,7,3527,Y,12/12/2025
DO-20346,D-105,Trailhead Bicycle Co,UT,11/17/2025,12/10/2025,RW-9304,MTB,S,Carbon,5,3527,Y,12/04/2025
DO-20329,D-141,Basin Bike Shop,CA,11/18/2025,12/16/2025,RW-9835,Road,M,Base,3,1367,Y,12/03/2025
DO-20336,D-135,Elk Creek Cycles,MN,11/18/2025,12/06/2025,RW-2984,Road,M,Carbon,4,2879,Y,12/04/2025
DO-20350,D-102,Ridgeback Bikes,CO,11/18/2025,12/02/2025,RW-4418,MTB,M,Carbon,2,3527,Y,12/07/2025
DO-20328,D-133,Rimrock Cyclery,IL,11/19/2025,12/14/2025,RW-9835,Road,M,Base,12,1367,Y,11/30/2025
DO-20339,D-122,Evergreen Cycle Shop,CO,11/19/2025,12/11/2025,RW-7298,Road,L,Base,12,1367,Y,12/11/2025
DO-20340,D-125,Switchback Cycles,UT,11/19/2025,12/07/2025,RW-7298,Road,L,Base,3,1367,Y,11/29/2025
DO-20342,D-123,Metro Velo,OR,11/19/2025,12/14/2025,RW-1378,Road,L,Carbon,10,2879,Y,12/07/2025
DO-20348,D-106,Velo Republic,AZ,11/19/2025,12/17/2025,RW-9324,MTB,M,Base,10,1655,Y,12/15/2025
DO-20351,D-117,Mesa Verde Cycling,FL,11/20/2025,12/18/2025,RW-9901,MTB,L,Base,7,1655,Y,12/16/2025
DO-20353,D-126,Harbor Bikes,AZ,11/20/2025,12/06/2025,RW-6416,MTB,L,Carbon,6,3527,Y,12/11/2025
DO-20354,D-126,Harbor Bikes,AZ,11/20/2025,12/10/2025,RW-6416,MTB,L,Carbon,2,3527,Y,11/29/2025
DO-20326,D-129,Blue Ridge Cyclery,VT,11/21/2025,12/10/2025,RW-9835,Road,M,Base,3,1367,Y,12/19/2025
DO-20331,D-145,Frontier Bicycle Works,UT,11/21/2025,12/15/2025,RW-9835,Road,M,Base,9,1367,Y,12/17/2025
DO-20333,D-131,Copperline Cycles,MA,11/21/2025,12/11/2025,RW-9835,Road,M,Base,2,1367,Y,12/17/2025
DO-20341,D-114,Coastal Ride Co,MI,11/21/2025,12/09/2025,RW-7298,Road,L,Base,2,1367,Y,12/03/2025
DO-20347,D-120,Stone Bridge Cycles,NM,11/21/2025,12/19/2025,RW-9324,MTB,M,Base,11,1655,Y,12/20/2025
DO-20321,D-114,Coastal Ride Co,MI,11/22/2025,12/12/2025,RW-3980,Road,S,Carbon,3,2879,Y,12/20/2025
DO-20323,D-110,Bluegrass Bicycles,NY,11/22/2025,12/09/2025,RW-3980,Road,S,Carbon,4,2879,Y,12/12/2025
DO-20327,D-141,Basin Bike Shop,CA,11/22/2025,12/19/2025,RW-9835,Road,M,Base,3,1367,Y,12/16/2025
DO-20330,D-123,Metro Velo,OR,11/22/2025,12/09/2025,RW-9835,Road,M,Base,2,1367,Y,12/18/2025
DO-20337,D-120,Stone Bridge Cycles,NM,11/22/2025,12/07/2025,RW-2984,Road,M,Carbon,6,2879,Y,12/13/2025
DO-20345,D-135,Elk Creek Cycles,MN,11/22/2025,12/08/2025,RW-9304,MTB,S,Carbon,10,3527,Y,12/13/2025
DO-20325,D-103,Cascade Cyclery,OR,11/23/2025,12/19/2025,RW-3980,Road,S,Carbon,5,2879,Y,12/20/2025
DO-20332,D-119,Pinecrest Bikes,MT,11/23/2025,12/08/2025,RW-9835,Road,M,Base,3,1367,Y,12/06/2025
DO-20335,D-131,Copperline Cycles,MA,11/23/2025,12/13/2025,RW-2984,Road,M,Carbon,7,2879,Y,12/21/2025
DO-20338,D-120,Stone Bridge Cycles,NM,11/23/2025,12/09/2025,RW-2984,Road,M,Carbon,1,2879,Y,12/18/2025
DO-20343,D-128,Sierra Bike Works,NC,11/23/2025,12/12/2025,RW-9304,MTB,S,Carbon,3,3527,Y,12/21/2025
DO-20349,D-114,Coastal Ride Co,MI,11/23/2025,12/13/2025,RW-4418,MTB,M,Carbon,10,3527,Y,12/07/2025
DO-20352,D-141,Basin Bike Shop,CA,11/23/2025,12/07/2025,RW-9901,MTB,L,Base,4,1655,Y,12/17/2025
DO-20364,D-124,Foothills Bicycles,WA,11/24/2025,12/13/2025,RW-2984,Road,M,Carbon,5,2879,Y,12/21/2025
DO-20383,D-109,Northstar Cycle Works,VT,11/24/2025,12/11/2025,RW-9901,MTB,L,Base,2,1655,Y,12/06/2025
DO-20363,D-131,Copperline Cycles,MA,11/25/2025,12/12/2025,RW-9835,Road,M,Base,4,1367,Y,12/18/2025
DO-20368,D-116,Timberline Bikes,GA,11/25/2025,12/23/2025,RW-1378,Road,L,Carbon,7,2879,Y,12/18/2025
DO-20385,D-133,Rimrock Cyclery,IL,11/25/2025,12/10/2025,RW-6416,MTB,L,Carbon,11,3527,Y,12/14/2025
DO-20365,D-115,Alpine Wheels,MN,11/26/2025,12/15/2025,RW-2984,Road,M,Carbon,5,2879,Y,12/08/2025
DO-20376,D-116,Timberline Bikes,GA,11/26/2025,12/16/2025,RW-9324,MTB,M,Base,12,1655,Y,12/16/2025
DO-20378,D-115,Alpine Wheels,MN,11/26/2025,12/21/2025,RW-4418,MTB,M,Carbon,7,3527,Y,12/22/2025
DO-20358,D-105,Trailhead Bicycle Co,UT,11/27/2025,12/23/2025,RW-3980,Road,S,Carbon,2,2879,Y,12/23/2025
DO-20375,D-102,Ridgeback Bikes,CO,11/27/2025,12/12/2025,RW-9324,MTB,M,Base,8,1655,Y,12/22/2025
DO-20379,D-108,Canyon Edge Bikes,NC,11/27/2025,12/22/2025,RW-4418,MTB,M,Carbon,2,3527,Y,12/11/2025
DO-20355,D-136,Capitol Cyclery,GA,11/28/2025,12/19/2025,RW-3980,Road,S,Carbon,6,2879,Y,12/08/2025
DO-20359,D-114,Coastal Ride Co,MI,11/28/2025,12/17/2025,RW-9835,Road,M,Base,12,1367,Y,12/05/2025
DO-20360,D-132,Bayside Bicycle Co,PA,11/28/2025,12/19/2025,RW-9835,Road,M,Base,2,1367,Y,12/20/2025
DO-20362,D-110,Bluegrass Bicycles,NY,11/28/2025,12/22/2025,RW-9835,Road,M,Base,3,1367,Y,12/16/2025
DO-20366,D-101,Summit Cycles,CA,11/28/2025,12/12/2025,RW-2984,Road,M,Carbon,8,2879,Y,12/10/2025
DO-20371,D-117,Mesa Verde Cycling,FL,11/28/2025,12/23/2025,RW-1378,Road,L,Carbon,1,2879,Y,12/25/2025
DO-20373,D-114,Coastal Ride Co,MI,11/28/2025,12/16/2025,RW-9304,MTB,S,Carbon,8,3527,Y,12/15/2025
DO-20374,D-119,Pinecrest Bikes,MT,11/28/2025,12/13/2025,RW-9324,MTB,M,Base,4,1655,Y,12/20/2025
DO-20380,D-141,Basin Bike Shop,CA,11/28/2025,12/21/2025,RW-4418,MTB,M,Carbon,2,3527,Y,12/15/2025
DO-20357,D-140,Aspen Grove Cycles,NM,11/29/2025,12/17/2025,RW-3980,Road,S,Carbon,7,2879,Y,12/13/2025
DO-20361,D-144,Cedar Ridge Cycles,WA,11/29/2025,12/17/2025,RW-9835,Road,M,Base,11,1367,Y,12/10/2025
DO-20372,D-126,Harbor Bikes,AZ,11/29/2025,12/20/2025,RW-9304,MTB,S,Carbon,7,3527,Y,12/22/2025
DO-20384,D-144,Cedar Ridge Cycles,WA,11/29/2025,12/14/2025,RW-9901,MTB,L,Base,11,1655,Y,12/27/2025
DO-20356,D-132,Bayside Bicycle Co,PA,11/30/2025,12/16/2025,RW-3980,Road,S,Carbon,6,2879,Y,12/27/2025
DO-20367,D-131,Copperline Cycles,MA,11/30/2025,12/20/2025,RW-7298,Road,L,Base,11,1367,Y,12/16/2025
DO-20369,D-127,Prairie Wind Cycling,TX,11/30/2025,12/16/2025,RW-1378,Road,L,Carbon,12,2879,Y,12/10/2025
DO-20370,D-115,Alpine Wheels,MN,11/30/2025,12/25/2025,RW-1378,Road,L,Carbon,4,2879,Y,12/07/2025
DO-20377,D-129,Blue Ridge Cyclery,VT,11/30/2025,12/19/2025,RW-9324,MTB,M,Base,2,1655,Y,12/18/2025
DO-20381,D-124,Foothills Bicycles,WA,11/30/2025,12/24/2025,RW-9901,MTB,L,Base,8,1655,Y,12/28/2025
DO-20382,D-135,Elk Creek Cycles,MN,11/30/2025,12/17/2025,RW-9901,MTB,L,Base,2,1655,Y,12/19/2025
DO-20391,D-135,Elk Creek Cycles,MN,12/01/2025,12/15/2025,RW-9835,Road,M,Base,10,1367,Y,12/29/2025
DO-20396,D-110,Bluegrass Bicycles,NY,12/01/2025,12/17/2025,RW-2984,Road,M,Carbon,10,2879,Y,12/19/2025
DO-20413,D-126,Harbor Bikes,AZ,12/01/2025,12/18/2025,RW-4418,MTB,M,Carbon,12,3527,Y,12/24/2025
DO-20415,D-101,Summit Cycles,CA,12/01/2025,12/29/2025,RW-4418,MTB,M,Carbon,1,3527,Y,12/18/2025
DO-20388,D-129,Blue Ridge Cyclery,VT,12/02/2025,12/24/2025,RW-3980,Road,S,Carbon,5,2879,Y,12/16/2025
DO-20399,D-131,Copperline Cycles,MA,12/02/2025,12/29/2025,RW-7298,Road,L,Base,7,1367,Y,12/19/2025
DO-20405,D-129,Blue Ridge Cyclery,VT,12/02/2025,12/23/2025,RW-9304,MTB,S,Carbon,8,3527,Y,12/13/2025
DO-20412,D-145,Frontier Bicycle Works,UT,12/02/2025,12/21/2025,RW-9324,MTB,M,Base,3,1655,Y,12/15/2025
DO-20414,D-122,Evergreen Cycle Shop,CO,12/02/2025,12/26/2025,RW-4418,MTB,M,Carbon,7,3527,Y,12/12/2025
DO-20416,D-137,Driftwood Bikes,FL,12/02/2025,12/30/2025,RW-9901,MTB,L,Base,10,1655,Y,12/14/2025
DO-20417,D-135,Elk Creek Cycles,MN,12/02/2025,12/18/2025,RW-9901,MTB,L,Base,12,1655,Y,12/27/2025
DO-20421,D-119,Pinecrest Bikes,MT,12/02/2025,12/25/2025,RW-6416,MTB,L,Carbon,4,3527,Y,12/11/2025
DO-20390,D-109,Northstar Cycle Works,VT,12/03/2025,12/26/2025,RW-9835,Road,M,Base,9,1367,Y,12/11/2025
DO-20393,D-103,Cascade Cyclery,OR,12/03/2025,12/26/2025,RW-9835,Road,M,Base,4,1367,Y,12/30/2025
DO-20406,D-143,Overlook Bikes,OR,12/03/2025,12/19/2025,RW-9304,MTB,S,Carbon,12,3527,Y,12/12/2025
DO-20407,D-123,Metro Velo,OR,12/03/2025,12/22/2025,RW-9304,MTB,S,Carbon,6,3527,Y,12/18/2025
DO-20389,D-140,Aspen Grove Cycles,NM,12/04/2025,12/22/2025,RW-3980,Road,S,Carbon,8,2879,Y,12/25/2025
DO-20398,D-120,Stone Bridge Cycles,NM,12/04/2025,12/22/2025,RW-2984,Road,M,Carbon,11,2879,Y,12/28/2025
DO-20402,D-111,High Desert Cyclery,MA,12/04/2025,12/21/2025,RW-7298,Road,L,Base,4,1367,Y,12/18/2025
DO-20404,D-130,Big Sky Bikes,NY,12/04/2025,01/01/2026,RW-1378,Road,L,Carbon,1,2879,Y,12/31/2025
DO-20418,D-114,Coastal Ride Co,MI,12/04/2025,12/30/2025,RW-9901,MTB,L,Base,2,1655,Y,01/01/2026
DO-20387,D-126,Harbor Bikes,AZ,12/05/2025,12/21/2025,RW-3980,Road,S,Carbon,12,2879,Y,12/26/2025
