order_id,order_date,customer_id,ship_to_state,sku,class,size,trim,qty,unit_price,is_fulfilled,ship_date
WEB-100273,2025-09-21,C000251,WA,RW-9901,mtb,L,base,1,2299,true,2025-10-01
WEB-100274,2025-09-21,C000252,GA,RW-9901,mtb,L,base,1,2299,true,2025-09-24
WEB-100286,2025-09-22,C000263,IL,RW-3980,road,S,carbon,1,3999,true,2025-09-27
WEB-100302,2025-09-22,C000279,WA,RW-3980,road,S,carbon,1,3999,true,2025-09-28
WEB-100326,2025-09-22,C000302,MT,RW-2984,road,M,carbon,1,3999,true,2025-09-28
WEB-100328,2025-09-22,C000304,MT,RW-2984,road,M,carbon,1,3999,true,2025-09-26
WEB-100331,2025-09-22,C000307,TX,RW-2984,road,M,carbon,1,3999,true,2025-09-26
WEB-100332,2025-09-22,C000308,IL,RW-2984,road,M,carbon,1,3999,true,2025-10-01
WEB-100336,2025-09-22,C000312,CO,RW-2984,road,M,carbon,1,3999,true,2025-09-25
WEB-100343,2025-09-22,C000318,NM,RW-7298,road,L,base,1,1899,true,2025-09-30
WEB-100346,2025-09-22,C000321,PA,RW-7298,road,L,base,1,1899,true,2025-09-28
WEB-100361,2025-09-22,C000335,MN,RW-1378,road,L,carbon,1,3999,true,2025-10-01
WEB-100368,2025-09-22,C000342,TX,RW-9304,mtb,S,carbon,1,4899,true,2025-09-28
WEB-100370,2025-09-22,C000095,PA,RW-9304,mtb,S,carbon,1,4899,true,2025-09-25
WEB-100380,2025-09-22,C000353,PA,RW-9304,mtb,S,carbon,1,4899,true,2025-09-27
WEB-100383,2025-09-22,C000356,GA,RW-9324,mtb,M,base,1,2299,true,2025-10-02
WEB-100390,2025-09-22,C000363,MT,RW-9324,mtb,M,base,1,2299,true,2025-09-30
WEB-100391,2025-09-22,C000364,VT,RW-9324,mtb,M,base,1,2299,true,2025-09-29
WEB-100392,2025-09-22,C000365,NC,RW-9324,mtb,M,base,1,2299,true,2025-10-01
WEB-100403,2025-09-22,C000003,UT,RW-4418,mtb,M,carbon,1,4899,true,2025-09-28
WEB-100407,2025-09-22,C000378,TX,RW-4418,mtb,M,carbon,1,4899,true,2025-10-01
WEB-100408,2025-09-22,C000379,CA,RW-4418,mtb,M,carbon,1,4899,true,2025-09-27
WEB-100409,2025-09-22,C000380,NC,RW-4418,mtb,M,carbon,1,4899,true,2025-09-30
WEB-100296,2025-09-23,C000273,MI,RW-3980,road,S,carbon,1,3999,true,2025-09-28
WEB-100297,2025-09-23,C000274,GA,RW-3980,road,S,carbon,1,3999,true,2025-10-03
WEB-100301,2025-09-23,C000278,OR,RW-3980,road,S,carbon,1,3999,true,2025-10-03
WEB-100305,2025-09-23,C000282,OR,RW-3980,road,S,carbon,1,3999,true,2025-10-01
WEB-100311,2025-09-23,C000288,UT,RW-9835,road,M,base,1,1899,true,2025-10-03
WEB-100312,2025-09-23,C000289,MI,RW-9835,road,M,base,1,1899,true,2025-10-01
WEB-100321,2025-09-23,C000297,NY,RW-9835,road,M,base,1,1899,true,2025-09-30
WEB-100340,2025-09-23,C000315,FL,RW-2984,road,M,carbon,1,3999,true,2025-09-25
WEB-100347,2025-09-23,C000322,FL,RW-7298,road,L,base,1,1899,true,2025-09-29
WEB-100355,2025-09-23,C000330,TX,RW-7298,road,L,base,1,1899,true,2025-09-26
WEB-100358,2025-09-23,C000333,MT,RW-1378,road,L,carbon,1,3999,true,2025-10-01
WEB-100373,2025-09-23,C000346,MI,RW-9304,mtb,S,carbon,1,4899,true,2025-10-01
WEB-100374,2025-09-23,C000347,GA,RW-9304,mtb,S,carbon,1,4899,true,2025-09-29
WEB-100375,2025-09-23,C000348,NC,RW-9304,mtb,S,carbon,1,4899,true,2025-09-28
WEB-100385,2025-09-23,C000358,MA,RW-9324,mtb,M,base,1,2299,true,2025-10-03
WEB-100399,2025-09-23,C000372,VT,RW-9324,mtb,M,base,1,2299,true,2025-10-03
WEB-100400,2025-09-23,C000276,NC,RW-9324,mtb,M,base,1,2299,true,2025-10-03
WEB-100412,2025-09-23,C000383,MA,RW-4418,mtb,M,carbon,1,4899,true,2025-09-25
WEB-100416,2025-09-23,C000387,MT,RW-9901,mtb,L,base,1,2299,true,2025-10-03
WEB-100418,2025-09-23,C000389,CA,RW-9901,mtb,L,base,1,2299,true,2025-10-03
WEB-100429,2025-09-23,C000400,VT,RW-6416,mtb,L,carbon,1,4899,true,2025-09-27
WEB-100287,2025-09-24,C000264,UT,RW-3980,road,S,carbon,1,3999,true,2025-10-04
WEB-100293,2025-09-24,C000270,ID,RW-3980,road,S,carbon,1,3999,true,2025-10-04
WEB-100303,2025-09-24,C000280,CO,RW-3980,road,S,carbon,1,3999,true,2025-09-28
WEB-100314,2025-09-24,C000203,IL,RW-9835,road,M,base,1,1899,true,2025-09-26
WEB-100316,2025-09-24,C000292,FL,RW-9835,road,M,base,1,1899,true,2025-09-26
WEB-100323,2025-09-24,C000299,UT,RW-2984,road,M,carbon,1,3999,true,2025-09-26
WEB-100325,2025-09-24,C000301,NY,RW-2984,road,M,carbon,1,3999,true,2025-09-28
WEB-100334,2025-09-24,C000310,CO,RW-2984,road,M,carbon,1,3999,true,2025-10-03
WEB-100349,2025-09-24,C000324,WA,RW-7298,road,L,base,1,1899,true,2025-10-04
WEB-100353,2025-09-24,C000328,NC,RW-7298,road,L,base,1,1899,true,2025-09-29
WEB-100354,2025-09-24,C000329,FL,RW-7298,road,L,base,1,1899,true,2025-09-27
WEB-100359,2025-09-24,C000334,MT,RW-1378,road,L,carbon,1,3999,true,2025-10-01
WEB-100363,2025-09-24,C000337,TX,RW-1378,road,L,carbon,1,3999,true,2025-09-30
WEB-100367,2025-09-24,C000341,MN,RW-9304,mtb,S,carbon,1,4899,true,2025-10-03
WEB-100369,2025-09-24,C000343,VT,RW-9304,mtb,S,carbon,1,4899,true,2025-10-03
WEB-100376,2025-09-24,C000349,CA,RW-9304,mtb,S,carbon,1,4899,true,2025-10-03
WEB-100378,2025-09-24,C000351,IL,RW-9304,mtb,S,carbon,1,4899,true,2025-10-02
WEB-100384,2025-09-24,C000357,MN,RW-9324,mtb,M,base,1,2299,true,2025-10-04
WEB-100388,2025-09-24,C000361,MI,RW-9324,mtb,M,base,1,2299,true,2025-10-04
WEB-100393,2025-09-24,C000366,UT,RW-9324,mtb,M,base,1,2299,true,2025-09-30
WEB-100396,2025-09-24,C000369,IL,RW-9324,mtb,M,base,1,2299,true,2025-09-26
WEB-100401,2025-09-24,C000373,IL,RW-9324,mtb,M,base,1,2299,true,2025-10-02
WEB-100402,2025-09-24,C000374,TX,RW-4418,mtb,M,carbon,1,4899,true,2025-09-27
WEB-100410,2025-09-24,C000381,FL,RW-4418,mtb,M,carbon,1,4899,true,2025-09-30
WEB-100413,2025-09-24,C000384,UT,RW-9901,mtb,L,base,1,2299,true,2025-10-04
WEB-100417,2025-09-24,C000388,PA,RW-9901,mtb,L,base,1,2299,true,2025-09-28
WEB-100420,2025-09-24,C000391,VT,RW-9901,mtb,L,base,1,2299,true,2025-09-28
WEB-100423,2025-09-24,C000394,OR,RW-9901,mtb,L,base,1,2299,true,2025-09-30
WEB-100428,2025-09-24,C000399,ID,RW-6416,mtb,L,carbon,1,4899,true,2025-09-27
WEB-100289,2025-09-25,C000266,MA,RW-3980,road,S,carbon,1,3999,true,2025-09-30
WEB-100290,2025-09-25,C000267,TX,RW-3980,road,S,carbon,1,3999,true,2025-10-01
WEB-100292,2025-09-25,C000269,NC,RW-3980,road,S,carbon,1,3999,true,2025-10-03
WEB-100299,2025-09-25,C000276,TX,RW-3980,road,S,carbon,1,3999,true,2025-10-03
WEB-100310,2025-09-25,C000287,CO,RW-9835,road,M,base,1,1899,true,2025-09-29
WEB-100317,2025-09-25,C000293,NM,RW-9835,road,M,base,1,1899,true,2025-10-03
WEB-100320,2025-09-25,C000296,AZ,RW-9835,road,M,base,1,1899,true,2025-10-02
WEB-100329,2025-09-25,C000305,MT,RW-2984,road,M,carbon,1,3999,true,2025-10-02
WEB-100330,2025-09-25,C000306,AZ,RW-2984,road,M,carbon,1,3999,true,2025-09-27
WEB-100337,2025-09-25,C000313,CO,RW-2984,road,M,carbon,1,3999,true,2025-09-30
WEB-100351,2025-09-25,C000326,MA,RW-7298,road,L,base,1,1899,true,2025-10-04
WEB-100360,2025-09-25,C000038,GA,RW-1378,road,L,carbon,1,3999,true,2025-10-04
WEB-100395,2025-09-25,C000368,FL,RW-9324,mtb,M,base,1,2299,true,2025-10-01
WEB-100398,2025-09-25,C000371,MT,RW-9324,mtb,M,base,1,2299,true,2025-10-01
WEB-100411,2025-09-25,C000382,MA,RW-4418,mtb,M,carbon,1,4899,true,2025-09-27
WEB-100422,2025-09-25,C000393,OR,RW-9901,mtb,L,base,1,2299,true,2025-10-02
WEB-100288,2025-09-26,C000265,AZ,RW-3980,road,S,carbon,1,3999,true,2025-10-04
WEB-100291,2025-09-26,C000268,MA,RW-3980,road,S,carbon,1,3999,true,2025-10-04
WEB-100294,2025-09-26,C000271,FL,RW-3980,road,S,carbon,1,3999,true,2025-09-29
WEB-100295,2025-09-26,C000272,NY,RW-3980,road,S,carbon,1,3999,true,2025-10-02
WEB-100300,2025-09-26,C000277,GA,RW-3980,road,S,carbon,1,3999,true,2025-09-28
WEB-100307,2025-09-26,C000284,MT,RW-9835,road,M,base,1,1899,true,2025-10-06
WEB-100308,2025-09-26,C000285,MI,RW-9835,road,M,base,1,1899,true,2025-09-28
WEB-100313,2025-09-26,C000290,NY,RW-9835,road,M,base,1,1899,true,2025-10-06
WEB-100315,2025-09-26,C000291,GA,RW-9835,road,M,base,1,1899,true,2025-09-29
WEB-100319,2025-09-26,C000295,WA,RW-9835,road,M,base,1,1899,true,2025-09-28
WEB-100322,2025-09-26,C000298,OR,RW-9835,road,M,base,1,1899,true,2025-10-04
WEB-100335,2025-09-26,C000311,ID,RW-2984,road,M,carbon,1,3999,true,2025-10-01
WEB-100338,2025-09-26,C000314,WA,RW-2984,road,M,carbon,1,3999,true,2025-10-04
WEB-100339,2025-09-26,C000177,PA,RW-2984,road,M,carbon,1,3999,true,2025-10-01
WEB-100342,2025-09-26,C000317,CA,RW-7298,road,L,base,1,1899,true,2025-10-06
WEB-100352,2025-09-26,C000327,GA,RW-7298,road,L,base,1,1899,true,2025-10-03
WEB-100357,2025-09-26,C000332,TX,RW-7298,road,L,base,1,1899,true,2025-09-29
WEB-100371,2025-09-26,C000344,MT,RW-9304,mtb,S,carbon,1,4899,true,2025-10-02
WEB-100419,2025-09-26,C000390,WA,RW-9901,mtb,L,base,1,2299,true,2025-09-28
WEB-100424,2025-09-26,C000395,OR,RW-9901,mtb,L,base,1,2299,true,2025-10-01
WEB-100425,2025-09-26,C000396,MA,RW-9901,mtb,L,base,1,2299,true,2025-09-30
WEB-100298,2025-09-27,C000275,NM,RW-3980,road,S,carbon,1,3999,true,2025-10-07
WEB-100309,2025-09-27,C000286,TX,RW-9835,road,M,base,1,1899,true,2025-10-06
WEB-100324,2025-09-27,C000300,ID,RW-2984,road,M,carbon,1,3999,true,2025-10-01
WEB-100344,2025-09-27,C000319,FL,RW-7298,road,L,base,1,1899,true,2025-10-03
WEB-100345,2025-09-27,C000320,NC,RW-7298,road,L,base,1,1899,true,2025-09-29
WEB-100350,2025-09-27,C000325,FL,RW-7298,road,L,base,1,1899,true,2025-10-06
WEB-100356,2025-09-27,C000331,AZ,RW-7298,road,L,base,1,1899,true,2025-10-03
WEB-100362,2025-09-27,C000336,PA,RW-1378,road,L,carbon,1,3999,true,2025-09-29
WEB-100365,2025-09-27,C000339,UT,RW-9304,mtb,S,carbon,1,4899,true,2025-10-04
WEB-100366,2025-09-27,C000340,MN,RW-9304,mtb,S,carbon,1,4899,true,2025-10-01
WEB-100377,2025-09-27,C000350,MT,RW-9304,mtb,S,carbon,1,4899,true,2025-09-29
WEB-100379,2025-09-27,C000352,NM,RW-9304,mtb,S,carbon,1,4899,true,2025-10-04
WEB-100381,2025-09-27,C000354,TX,RW-9304,mtb,S,carbon,1,4899,true,2025-10-05
WEB-100382,2025-09-27,C000355,AZ,RW-9324,mtb,M,base,1,2299,true,2025-10-01
WEB-100386,2025-09-27,C000359,FL,RW-9324,mtb,M,base,1,2299,true,2025-10-06
WEB-100387,2025-09-27,C000360,OR,RW-9324,mtb,M,base,1,2299,true,2025-10-02
WEB-100389,2025-09-27,C000362,MA,RW-9324,mtb,M,base,1,2299,true,2025-10-03
WEB-100414,2025-09-27,C000385,MA,RW-9901,mtb,L,base,1,2299,true,2025-10-04
WEB-100430,2025-09-27,C000401,CA,RW-6416,mtb,L,carbon,1,4899,true,2025-10-04
WEB-100431,2025-09-27,C000402,MI,RW-6416,mtb,L,carbon,1,4899,true,2025-10-07
WEB-100304,2025-09-28,C000281,TX,RW-3980,road,S,carbon,1,3999,true,2025-10-03
WEB-100306,2025-09-28,C000283,ID,RW-9835,road,M,base,1,1899,true,2025-10-03
WEB-100318,2025-09-28,C000294,FL,RW-9835,road,M,base,1,1899,true,2025-10-07
WEB-100327,2025-09-28,C000303,CO,RW-2984,road,M,carbon,1,3999,true,2025-10-04
WEB-100333,2025-09-28,C000309,WA,RW-2984,road,M,carbon,1,3999,true,2025-10-08
WEB-100341,2025-09-28,C000316,CO,RW-2984,road,M,carbon,1,3999,true,2025-09-30
WEB-100348,2025-09-28,C000323,VT,RW-7298,road,L,base,1,1899,true,2025-09-30
WEB-100364,2025-09-28,C000338,CO,RW-9304,mtb,S,carbon,1,4899,true,2025-10-02
WEB-100372,2025-09-28,C000345,GA,RW-9304,mtb,S,carbon,1,4899,true,2025-10-01
WEB-100394,2025-09-28,C000367,NM,RW-9324,mtb,M,base,1,2299,true,2025-10-05
WEB-100397,2025-09-28,C000370,FL,RW-9324,mtb,M,base,1,2299,true,2025-10-04
WEB-100404,2025-09-28,C000375,FL,RW-4418,mtb,M,carbon,1,4899,true,2025-10-07
WEB-100405,2025-09-28,C000376,NM,RW-4418,mtb,M,carbon,1,4899,true,2025-10-05
WEB-100406,2025-09-28,C000377,OR,RW-4418,mtb,M,carbon,1,4899,true,2025-10-06
WEB-100415,2025-09-28,C000386,VT,RW-9901,mtb,L,base,1,2299,true,2025-10-02
WEB-100421,2025-09-28,C000392,TX,RW-9901,mtb,L,base,1,2299,true,2025-10-08
WEB-100426,2025-09-28,C000397,CO,RW-9901,mtb,L,base,1,2299,true,2025-10-08
WEB-100427,2025-09-28,C000398,GA,RW-6416,mtb,L,carbon,1,4899,true,2025-10-05
WEB-100432,2025-09-29,C000254,WA,RW-3980,road,S,carbon,1,3999,true,2025-10-05
WEB-100459,2025-09-29,C000428,UT,RW-9835,road,M,base,1,1899,true,2025-10-01
WEB-100463,2025-09-29,C000172,TX,RW-9835,road,M,base,1,1899,true,2025-10-01
WEB-100487,2025-09-29,C000455,NY,RW-7298,road,L,base,1,1899,true,2025-10-05
WEB-100493,2025-09-29,C000461,GA,RW-1378,road,L,carbon,1,3999,true,2025-10-01
WEB-100494,2025-09-29,C000462,NY,RW-1378,road,L,carbon,1,3999,true,2025-10-07
WEB-100511,2025-09-29,C000476,TX,RW-9304,mtb,S,carbon,1,4899,true,2025-10-04
WEB-100514,2025-09-29,C000478,VT,RW-9324,mtb,M,base,1,2299,true,2025-10-04
WEB-100521,2025-09-29,C000484,WA,RW-9324,mtb,M,base,1,2299,true,2025-10-05
WEB-100526,2025-09-29,C000489,WA,RW-9324,mtb,M,base,1,2299,true,2025-10-09
WEB-100528,2025-09-29,C000054,PA,RW-9324,mtb,M,base,1,2299,true,2025-10-07
WEB-100533,2025-09-29,C000019,AZ,RW-9324,mtb,M,base,1,2299,true,2025-10-09
WEB-100551,2025-09-29,C000512,MI,RW-9901,mtb,L,base,1,2299,true,2025-10-08
WEB-100434,2025-09-30,C000404,NY,RW-3980,road,S,carbon,1,3999,true,2025-10-07
WEB-100438,2025-09-30,C000408,VT,RW-3980,road,S,carbon,1,3999,true,2025-10-05
WEB-100439,2025-09-30,C000409,OR,RW-3980,road,S,carbon,1,3999,true,2025-10-10
WEB-100442,2025-09-30,C000412,GA,RW-3980,road,S,carbon,1,3999,true,2025-10-02
WEB-100465,2025-09-30,C000433,VT,RW-9835,road,M,base,1,1899,true,2025-10-07
WEB-100470,2025-09-30,C000438,ID,RW-2984,road,M,carbon,1,3999,true,2025-10-07
WEB-100474,2025-09-30,C000442,OR,RW-2984,road,M,carbon,1,3999,true,2025-10-06
WEB-100476,2025-09-30,C000444,CA,RW-2984,road,M,carbon,1,3999,true,2025-10-10
WEB-100484,2025-09-30,C000452,AZ,RW-7298,road,L,base,1,1899,true,2025-10-10
WEB-100500,2025-09-30,C000468,NY,RW-1378,road,L,carbon,1,3999,true,2025-10-02
WEB-100505,2025-09-30,C000471,MN,RW-9304,mtb,S,carbon,1,4899,true,2025-10-03
WEB-100506,2025-09-30,C000472,IL,RW-9304,mtb,S,carbon,1,4899,true,2025-10-07
WEB-100508,2025-09-30,C000474,CA,RW-9304,mtb,S,carbon,1,4899,true,2025-10-04
WEB-100510,2025-09-30,C000182,MN,RW-9304,mtb,S,carbon,1,4899,true,2025-10-03
WEB-100518,2025-09-30,C000482,VT,RW-9324,mtb,M,base,1,2299,true,2025-10-03
WEB-100520,2025-09-30,C000353,CA,RW-9324,mtb,M,base,1,2299,true,2025-10-06
WEB-100536,2025-09-30,C000497,FL,RW-4418,mtb,M,carbon,1,4899,true,2025-10-09
WEB-100537,2025-09-30,C000498,AZ,RW-4418,mtb,M,carbon,1,4899,true,2025-10-02
WEB-100539,2025-09-30,C000500,NC,RW-4418,mtb,M,carbon,1,4899,true,2025-10-07
WEB-100545,2025-09-30,C000506,FL,RW-9901,mtb,L,base,1,2299,true,2025-10-09
WEB-100554,2025-09-30,C000514,TX,RW-6416,mtb,L,carbon,1,4899,true,2025-10-09
WEB-100555,2025-09-30,C000515,MT,RW-6416,mtb,L,carbon,1,4899,true,2025-10-08
WEB-100433,2025-10-01,C000403,TX,RW-3980,road,S,carbon,1,3999,true,2025-10-09
WEB-100437,2025-10-01,C000407,UT,RW-3980,road,S,carbon,1,3999,true,2025-10-09
WEB-100449,2025-10-01,C000418,MI,RW-9835,road,M,base,1,1899,true,2025-10-06
WEB-100451,2025-10-01,C000420,ID,RW-9835,road,M,base,1,1899,true,2025-10-05
WEB-100454,2025-10-01,C000423,NY,RW-9835,road,M,base,1,1899,true,2025-10-04
WEB-100461,2025-10-01,C000430,MN,RW-9835,road,M,base,1,1899,true,2025-10-04
WEB-100462,2025-10-01,C000431,MN,RW-9835,road,M,base,1,1899,true,2025-10-06
WEB-100464,2025-10-01,C000432,NM,RW-9835,road,M,base,1,1899,true,2025-10-07
WEB-100467,2025-10-01,C000435,MN,RW-9835,road,M,base,1,1899,true,2025-10-09
WEB-100472,2025-10-01,C000440,AZ,RW-2984,road,M,carbon,1,3999,true,2025-10-09
WEB-100473,2025-10-01,C000441,TX,RW-2984,road,M,carbon,1,3999,true,2025-10-09
WEB-100478,2025-10-01,C000446,MA,RW-2984,road,M,carbon,1,3999,true,2025-10-09
WEB-100479,2025-10-01,C000447,MN,RW-2984,road,M,carbon,1,3999,true,2025-10-05
WEB-100481,2025-10-01,C000449,MA,RW-7298,road,L,base,1,1899,true,2025-10-03
WEB-100482,2025-10-01,C000450,MT,RW-7298,road,L,base,1,1899,true,2025-10-08
WEB-100502,2025-10-01,C000470,IL,RW-9304,mtb,S,carbon,1,4899,true,2025-10-03
WEB-100512,2025-10-01,C000477,ID,RW-9304,mtb,S,carbon,1,4899,true,2025-10-06
WEB-100516,2025-10-01,C000480,WA,RW-9324,mtb,M,base,1,2299,true,2025-10-03
WEB-100525,2025-10-01,C000488,IL,RW-9324,mtb,M,base,1,2299,true,2025-10-06
WEB-100531,2025-10-01,C000493,OR,RW-9324,mtb,M,base,1,2299,true,2025-10-06
WEB-100535,2025-10-01,C000496,UT,RW-9324,mtb,M,base,1,2299,true,2025-10-04
WEB-100543,2025-10-01,C000504,TX,RW-9901,mtb,L,base,1,2299,true,2025-10-03
WEB-100553,2025-10-01,C000425,AZ,RW-6416,mtb,L,carbon,1,4899,true,2025-10-08
WEB-100557,2025-10-01,C000516,PA,RW-6416,mtb,L,carbon,1,4899,true,2025-10-07
WEB-100441,2025-10-02,C000411,MN,RW-3980,road,S,carbon,1,3999,true,2025-10-11
WEB-100445,2025-10-02,C000414,AZ,RW-3980,road,S,carbon,1,3999,true,2025-10-04
WEB-100447,2025-10-02,C000416,MT,RW-3980,road,S,carbon,1,3999,true,2025-10-04
WEB-100452,2025-10-02,C000421,IL,RW-9835,road,M,base,1,1899,true,2025-10-04
WEB-100458,2025-10-02,C000427,OR,RW-9835,road,M,base,1,1899,true,2025-10-10
WEB-100468,2025-10-02,C000436,MI,RW-9835,road,M,base,1,1899,true,2025-10-04
WEB-100475,2025-10-02,C000443,UT,RW-2984,road,M,carbon,1,3999,true,2025-10-08
WEB-100483,2025-10-02,C000451,NC,RW-7298,road,L,base,1,1899,true,2025-10-09
WEB-100485,2025-10-02,C000453,NY,RW-7298,road,L,base,1,1899,true,2025-10-12
WEB-100497,2025-10-02,C000465,FL,RW-1378,road,L,carbon,1,3999,true,2025-10-08
WEB-100499,2025-10-02,C000467,AZ,RW-1378,road,L,carbon,1,3999,true,2025-10-07
WEB-100503,2025-10-02,C000182,MT,RW-9304,mtb,S,carbon,1,4899,true,2025-10-12
WEB-100519,2025-10-02,C000483,IL,RW-9324,mtb,M,base,1,2299,true,2025-10-10
WEB-100534,2025-10-02,C000495,MA,RW-9324,mtb,M,base,1,2299,true,2025-10-09
WEB-100546,2025-10-02,C000507,MI,RW-9901,mtb,L,base,1,2299,true,2025-10-11
WEB-100548,2025-10-02,C000509,TX,RW-9901,mtb,L,base,1,2299,true,2025-10-06
WEB-100550,2025-10-02,C000511,IL,RW-9901,mtb,L,base,1,2299,true,2025-10-06
WEB-100558,2025-10-02,C000517,TX,RW-6416,mtb,L,carbon,1,4899,true,2025-10-05
WEB-100435,2025-10-03,C000405,IL,RW-3980,road,S,carbon,1,3999,true,2025-10-07
WEB-100436,2025-10-03,C000406,WA,RW-3980,road,S,carbon,1,3999,true,2025-10-05
WEB-100440,2025-10-03,C000410,NM,RW-3980,road,S,carbon,1,3999,true,2025-10-06
WEB-100448,2025-10-03,C000417,MT,RW-9835,road,M,base,1,1899,true,2025-10-08
WEB-100455,2025-10-03,C000424,GA,RW-9835,road,M,base,1,1899,true,2025-10-07
WEB-100457,2025-10-03,C000426,ID,RW-9835,road,M,base,1,1899,true,2025-10-11
WEB-100466,2025-10-03,C000434,MN,RW-9835,road,M,base,1,1899,true,2025-10-05
WEB-100477,2025-10-03,C000445,UT,RW-2984,road,M,carbon,1,3999,true,2025-10-09
WEB-100490,2025-10-03,C000458,MA,RW-1378,road,L,carbon,1,3999,true,2025-10-08
WEB-100491,2025-10-03,C000459,MI,RW-1378,road,L,carbon,1,3999,true,2025-10-08
WEB-100492,2025-10-03,C000460,ID,RW-1378,road,L,carbon,1,3999,true,2025-10-07
WEB-100504,2025-10-03,C000282,MA,RW-9304,mtb,S,carbon,1,4899,true,2025-10-08
WEB-100509,2025-10-03,C000475,PA,RW-9304,mtb,S,carbon,1,4899,true,2025-10-08
WEB-100517,2025-10-03,C000481,VT,RW-9324,mtb,M,base,1,2299,true,2025-10-13
WEB-100540,2025-10-03,C000501,NY,RW-4418,mtb,M,carbon,1,4899,true,2025-10-11
WEB-100541,2025-10-03,C000502,GA,RW-4418,mtb,M,carbon,1,4899,true,2025-10-12
WEB-100552,2025-10-03,C000513,OR,RW-9901,mtb,L,base,1,2299,true,2025-10-07
WEB-100456,2025-10-04,C000425,TX,RW-9835,road,M,base,1,1899,true,2025-10-14
WEB-100469,2025-10-04,C000437,NM,RW-2984,road,M,carbon,1,3999,true,2025-10-06
WEB-100471,2025-10-04,C000439,NC,RW-2984,road,M,carbon,1,3999,true,2025-10-06
WEB-100480,2025-10-04,C000448,NC,RW-7298,road,L,base,1,1899,true,2025-10-12
WEB-100495,2025-10-04,C000463,IL,RW-1378,road,L,carbon,1,3999,true,2025-10-11
WEB-100501,2025-10-04,C000469,TX,RW-1378,road,L,carbon,1,3999,true,2025-10-07
WEB-100513,2025-10-04,C000443,UT,RW-9324,mtb,M,base,1,2299,true,2025-10-14
WEB-100515,2025-10-04,C000479,FL,RW-9324,mtb,M,base,1,2299,true,2025-10-12
WEB-100529,2025-10-04,C000491,NY,RW-9324,mtb,M,base,1,2299,true,2025-10-10
WEB-100532,2025-10-04,C000494,ID,RW-9324,mtb,M,base,1,2299,true,2025-10-11
WEB-100538,2025-10-04,C000499,NM,RW-4418,mtb,M,carbon,1,4899,true,2025-10-08
WEB-100542,2025-10-04,C000503,AZ,RW-4418,mtb,M,carbon,1,4899,true,2025-10-08
WEB-100544,2025-10-04,C000505,VT,RW-9901,mtb,L,base,1,2299,true,2025-10-10
WEB-100547,2025-10-04,C000508,CO,RW-9901,mtb,L,base,1,2299,true,2025-10-14
WEB-100443,2025-10-05,C000413,NY,RW-3980,road,S,carbon,1,3999,true,2025-10-11
WEB-100444,2025-10-05,C000133,WA,RW-3980,road,S,carbon,1,3999,true,2025-10-08
WEB-100446,2025-10-05,C000415,NY,RW-3980,road,S,carbon,1,3999,true,2025-10-10
WEB-100450,2025-10-05,C000419,WA,RW-9835,road,M,base,1,1899,true,2025-10-14
WEB-100453,2025-10-05,C000422,ID,RW-9835,road,M,base,1,1899,true,2025-10-10
WEB-100460,2025-10-05,C000429,FL,RW-9835,road,M,base,1,1899,true,2025-10-08
WEB-100486,2025-10-05,C000454,VT,RW-7298,road,L,base,1,1899,true,2025-10-12
WEB-100488,2025-10-05,C000456,NY,RW-7298,road,L,base,1,1899,true,2025-10-15
WEB-100489,2025-10-05,C000457,MA,RW-7298,road,L,base,1,1899,true,2025-10-14
WEB-100496,2025-10-05,C000464,IL,RW-1378,road,L,carbon,1,3999,true,2025-10-07
WEB-100498,2025-10-05,C000466,UT,RW-1378,road,L,carbon,1,3999,true,2025-10-15
WEB-100507,2025-10-05,C000473,GA,RW-9304,mtb,S,carbon,1,4899,true,2025-10-11
WEB-100522,2025-10-05,C000485,NC,RW-9324,mtb,M,base,1,2299,true,2025-10-15
WEB-100523,2025-10-05,C000486,NY,RW-9324,mtb,M,base,1,2299,true,2025-10-07
WEB-100524,2025-10-05,C000487,MI,RW-9324,mtb,M,base,1,2299,true,2025-10-09
WEB-100527,2025-10-05,C000490,ID,RW-9324,mtb,M,base,1,2299,true,2025-10-13
WEB-100530,2025-10-05,C000492,CA,RW-9324,mtb,M,base,1,2299,true,2025-10-08
WEB-100549,2025-10-05,C000510,CA,RW-9901,mtb,L,base,1,2299,true,2025-10-13
WEB-100556,2025-10-05,C000264,AZ,RW-6416,mtb,L,carbon,1,4899,true,2025-10-08
WEB-100563,2025-10-06,C000522,MN,RW-3980,road,S,carbon,1,3999,true,2025-10-14
WEB-100566,2025-10-06,C000525,MT,RW-3980,road,S,carbon,1,3999,true,2025-10-10
WEB-100570,2025-10-06,C000529,TX,RW-3980,road,S,carbon,1,3999,true,2025-10-13
WEB-100578,2025-10-06,C000536,UT,RW-9835,road,M,base,1,1899,true,2025-10-15
WEB-100584,2025-10-06,C000542,FL,RW-9835,road,M,base,1,1899,true,2025-10-09
WEB-100587,2025-10-06,C000545,NC,RW-9835,road,M,base,1,1899,true,2025-10-15
WEB-100591,2025-10-06,C000549,VT,RW-9835,road,M,base,1,1899,true,2025-10-08
WEB-100595,2025-10-06,C000553,CO,RW-9835,road,M,base,1,1899,true,2025-10-15
WEB-100602,2025-10-06,C000559,MN,RW-9835,road,M,base,1,1899,true,2025-10-15
